experiment,label,node_id,sub_id,name,operator_type,chosen_core,core_class,runtime_cycles,onchip_energy_pj,offchip_energy_pj
vector_only,Vector,342,0,pinn_h1_sq_neg_862,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,343,0,pinn_h1_grad_865,add,0,vector,24.0,24.0,6.0
vector_only,Vector,344,0,pinn_grad_h1_867,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,345,0,pinn_backprop_h1_869,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,346,0,grad_w1_871,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,347,0,grad_w2_873,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,348,0,grad_w3_875,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,349,0,grad_fourier_t_877,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,350,0,grad_fourier_x_879,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,351,0,adam_w1_scale_882,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,352,0,adam_w1_885,add,0,vector,24.0,24.0,6.0
vector_only,Vector,353,0,adam_w2_scale_888,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,354,0,adam_w2_891,add,0,vector,24.0,24.0,6.0
vector_only,Vector,355,0,adam_w3_scale_894,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,356,0,adam_w3_897,add,0,vector,24.0,24.0,6.0
vector_only,Vector,357,0,adam_fourier_t_scale_900,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,358,0,adam_fourier_t_903,add,0,vector,24.0,24.0,6.0
vector_only,Vector,359,0,adam_fourier_x_scale_906,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,360,0,adam_fourier_x_909,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,0,0,fd_potential_warmstart_3,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,1,0,fd_potential_newton_0_scale_6,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,2,0,fd_potential_newton_0_shift_9,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,3,0,fd_potential_newton_0_log_sq_12,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,4,0,fd_potential_newton_0_log_cu_14,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,5,0,fd_potential_newton_0_log_qu_16,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,6,0,fd_potential_newton_0_log_term2_19,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,7,0,fd_potential_newton_0_log_term3_22,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,8,0,fd_potential_newton_0_log_term4_25,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,9,0,fd_potential_newton_0_log_acc1_27,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,10,0,fd_potential_newton_0_log_acc2_29,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,11,0,fd_potential_newton_0_log_acc3_31,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,12,0,fd_potential_newton_0_logscale_34,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,13,0,fd_potential_newton_0_sum_36,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,14,0,fd_potential_newton_0_resneg_39,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,15,0,fd_potential_newton_0_res_41,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,16,0,fd_potential_newton_0_inv_r_43,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,17,0,fd_potential_newton_0_slopecorr_46,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,18,0,fd_potential_newton_0_slope_49,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,19,0,fd_potential_newton_0_inv_slope_51,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,20,0,fd_potential_newton_0_correction_53,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,21,0,fd_potential_newton_0_corrneg_56,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,22,0,fd_potential_newton_0_update_58,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,23,0,fd_potential_newton_1_scale_61,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,24,0,fd_potential_newton_1_shift_64,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,25,0,fd_potential_newton_1_log_sq_67,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,26,0,fd_potential_newton_1_log_cu_69,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,27,0,fd_potential_newton_1_log_qu_71,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,28,0,fd_potential_newton_1_log_term2_74,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,29,0,fd_potential_newton_1_log_term3_77,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,30,0,fd_potential_newton_1_log_term4_80,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,31,0,fd_potential_newton_1_log_acc1_82,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,32,0,fd_potential_newton_1_log_acc2_84,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,33,0,fd_potential_newton_1_log_acc3_86,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,34,0,fd_potential_newton_1_logscale_89,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,35,0,fd_potential_newton_1_sum_91,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,36,0,fd_potential_newton_1_resneg_94,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,37,0,fd_potential_newton_1_res_96,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,38,0,fd_potential_newton_1_inv_r_98,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,39,0,fd_potential_newton_1_slopecorr_101,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,40,0,fd_potential_newton_1_slope_104,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,41,0,fd_potential_newton_1_inv_slope_106,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,42,0,fd_potential_newton_1_correction_108,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,43,0,fd_potential_newton_1_corrneg_111,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,44,0,fd_potential_newton_1_update_113,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,45,0,fd_potential_newton_2_scale_116,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,46,0,fd_potential_newton_2_shift_119,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,47,0,fd_potential_newton_2_log_sq_122,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,48,0,fd_potential_newton_2_log_cu_124,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,49,0,fd_potential_newton_2_log_qu_126,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,50,0,fd_potential_newton_2_log_term2_129,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,51,0,fd_potential_newton_2_log_term3_132,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,52,0,fd_potential_newton_2_log_term4_135,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,53,0,fd_potential_newton_2_log_acc1_137,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,54,0,fd_potential_newton_2_log_acc2_139,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,55,0,fd_potential_newton_2_log_acc3_141,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,56,0,fd_potential_newton_2_logscale_144,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,57,0,fd_potential_newton_2_sum_146,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,58,0,fd_potential_newton_2_resneg_149,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,59,0,fd_potential_newton_2_res_151,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,60,0,fd_potential_newton_2_inv_r_153,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,61,0,fd_potential_newton_2_slopecorr_156,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,62,0,fd_potential_newton_2_slope_159,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,63,0,fd_potential_newton_2_inv_slope_161,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,64,0,fd_potential_newton_2_correction_163,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,65,0,fd_potential_newton_2_corrneg_166,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,66,0,fd_potential_newton_2_update_168,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,67,0,fd_potential_newton_3_scale_171,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,68,0,fd_potential_newton_3_shift_174,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,69,0,fd_potential_newton_3_log_sq_177,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,70,0,fd_potential_newton_3_log_cu_179,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,71,0,fd_potential_newton_3_log_qu_181,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,72,0,fd_potential_newton_3_log_term2_184,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,73,0,fd_potential_newton_3_log_term3_187,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,74,0,fd_potential_newton_3_log_term4_190,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,75,0,fd_potential_newton_3_log_acc1_192,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,76,0,fd_potential_newton_3_log_acc2_194,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,77,0,fd_potential_newton_3_log_acc3_196,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,78,0,fd_potential_newton_3_logscale_199,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,79,0,fd_potential_newton_3_sum_201,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,80,0,fd_potential_newton_3_resneg_204,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,81,0,fd_potential_newton_3_res_206,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,82,0,fd_potential_newton_3_inv_r_208,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,83,0,fd_potential_newton_3_slopecorr_211,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,84,0,fd_potential_newton_3_slope_214,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,85,0,fd_potential_newton_3_inv_slope_216,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,86,0,fd_potential_newton_3_correction_218,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,87,0,fd_potential_newton_3_corrneg_221,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,88,0,fd_potential_newton_3_update_223,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,89,0,fd_potential_newton_4_scale_226,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,90,0,fd_potential_newton_4_shift_229,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,91,0,fd_potential_newton_4_log_sq_232,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,92,0,fd_potential_newton_4_log_cu_234,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,93,0,fd_potential_newton_4_log_qu_236,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,94,0,fd_potential_newton_4_log_term2_239,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,95,0,fd_potential_newton_4_log_term3_242,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,96,0,fd_potential_newton_4_log_term4_245,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,97,0,fd_potential_newton_4_log_acc1_247,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,98,0,fd_potential_newton_4_log_acc2_249,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,99,0,fd_potential_newton_4_log_acc3_251,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,100,0,fd_potential_newton_4_logscale_254,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,101,0,fd_potential_newton_4_sum_256,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,102,0,fd_potential_newton_4_resneg_259,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,103,0,fd_potential_newton_4_res_261,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,104,0,fd_potential_newton_4_inv_r_263,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,105,0,fd_potential_newton_4_slopecorr_266,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,106,0,fd_potential_newton_4_slope_269,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,107,0,fd_potential_newton_4_inv_slope_271,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,108,0,fd_potential_newton_4_correction_273,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,109,0,fd_potential_newton_4_corrneg_276,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,110,0,fd_potential_newton_4_update_278,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,111,0,fd_potential_newton_5_scale_281,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,112,0,fd_potential_newton_5_shift_284,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,113,0,fd_potential_newton_5_log_sq_287,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,114,0,fd_potential_newton_5_log_cu_289,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,115,0,fd_potential_newton_5_log_qu_291,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,116,0,fd_potential_newton_5_log_term2_294,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,117,0,fd_potential_newton_5_log_term3_297,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,118,0,fd_potential_newton_5_log_term4_300,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,119,0,fd_potential_newton_5_log_acc1_302,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,120,0,fd_potential_newton_5_log_acc2_304,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,121,0,fd_potential_newton_5_log_acc3_306,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,122,0,fd_potential_newton_5_logscale_309,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,123,0,fd_potential_newton_5_sum_311,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,124,0,fd_potential_newton_5_resneg_314,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,125,0,fd_potential_newton_5_res_316,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,126,0,fd_potential_newton_5_inv_r_318,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,127,0,fd_potential_newton_5_slopecorr_321,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,128,0,fd_potential_newton_5_slope_324,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,129,0,fd_potential_newton_5_inv_slope_326,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,130,0,fd_potential_newton_5_correction_328,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,131,0,fd_potential_newton_5_corrneg_331,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,132,0,fd_potential_newton_5_update_333,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,133,0,fd_potential_inv_r_335,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,134,0,fd_potential_inv_r_sq_338,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,135,0,fd_potential_inv_r_cu_340,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,136,0,fd_potential_frac_343,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,137,0,fd_potential_fracneg_346,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,138,0,fd_potential_term1_349,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,139,0,fd_potential_corr_352,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,140,0,fd_potential_term2_355,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,141,0,fd_potential_out_357,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,142,0,fd_pulse_shift_360,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,143,0,fd_pulse_sq_363,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,144,0,fd_pulse_scale_366,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,145,0,fd_pulse_exp_368,exp,0,vector,48.0,48.0,12.0
vector_tpu,Vector+TPU,146,0,fd_weighted_370,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,147,0,fd_drive_372,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,148,0,fd_drive_sq_375,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,149,0,fd_damped_378,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,150,0,fd_wave_380,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,151,0,fft_real_382,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,152,0,fft_imag_384,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,153,0,fft_real_sq_387,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,154,0,fft_imag_sq_390,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,155,0,fft_mag_392,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,156,0,omega_inv_394,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,157,0,fft_strain_396,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,158,0,pinn_t_norm_399,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,159,0,pinn_x_shift_402,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,160,0,pinn_x_norm_405,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,161,0,pinn_projection_sum_407,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,162,0,pinn_projection_matmul_409,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,163,0,pinn_dense1_bias_411,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,164,0,pinn_tanh1_double_414,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,165,0,pinn_tanh1_sigmoid_416,sigmoid,0,vector,48.0,48.0,12.0
vector_tpu,Vector+TPU,166,0,pinn_tanh1_rescale_419,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,167,0,pinn_tanh1_shift_422,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,168,0,pinn_dense2_424,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,169,0,pinn_dense2_bias_426,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,170,0,pinn_tanh2_double_429,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,171,0,pinn_tanh2_sigmoid_431,sigmoid,0,vector,48.0,48.0,12.0
vector_tpu,Vector+TPU,172,0,pinn_tanh2_rescale_434,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,173,0,pinn_tanh2_shift_437,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,174,0,pinn_dense_out_439,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,175,0,pinn_dense_out_bias_441,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,176,0,pinn_psi_ic_shift_444,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,177,0,pinn_psi_ic_sq_447,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,178,0,pinn_psi_ic_scale_450,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,179,0,pinn_psi_ic_exp_452,exp,0,vector,48.0,48.0,12.0
vector_tpu,Vector+TPU,180,0,pinn_x_neg_455,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,181,0,pinn_one_minus_x_458,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,182,0,pinn_spatial_bound_460,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,183,0,pinn_t_sq_463,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,184,0,pinn_correction_1_465,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,185,0,pinn_correction_2_467,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,186,0,pinn_psi_469,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,187,0,pinn_potential_warmstart_472,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,188,0,pinn_potential_newton_0_scale_475,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,189,0,pinn_potential_newton_0_shift_478,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,190,0,pinn_potential_newton_0_log_sq_481,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,191,0,pinn_potential_newton_0_log_cu_483,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,192,0,pinn_potential_newton_0_log_qu_485,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,193,0,pinn_potential_newton_0_log_term2_488,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,194,0,pinn_potential_newton_0_log_term3_491,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,195,0,pinn_potential_newton_0_log_term4_494,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,196,0,pinn_potential_newton_0_log_acc1_496,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,197,0,pinn_potential_newton_0_log_acc2_498,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,198,0,pinn_potential_newton_0_log_acc3_500,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,199,0,pinn_potential_newton_0_logscale_503,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,200,0,pinn_potential_newton_0_sum_505,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,201,0,pinn_potential_newton_0_resneg_508,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,202,0,pinn_potential_newton_0_res_510,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,203,0,pinn_potential_newton_0_inv_r_512,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,204,0,pinn_potential_newton_0_slopecorr_515,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,205,0,pinn_potential_newton_0_slope_518,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,206,0,pinn_potential_newton_0_inv_slope_520,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,207,0,pinn_potential_newton_0_correction_522,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,208,0,pinn_potential_newton_0_corrneg_525,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,209,0,pinn_potential_newton_0_update_527,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,210,0,pinn_potential_newton_1_scale_530,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,211,0,pinn_potential_newton_1_shift_533,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,212,0,pinn_potential_newton_1_log_sq_536,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,213,0,pinn_potential_newton_1_log_cu_538,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,214,0,pinn_potential_newton_1_log_qu_540,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,215,0,pinn_potential_newton_1_log_term2_543,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,216,0,pinn_potential_newton_1_log_term3_546,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,217,0,pinn_potential_newton_1_log_term4_549,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,218,0,pinn_potential_newton_1_log_acc1_551,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,219,0,pinn_potential_newton_1_log_acc2_553,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,220,0,pinn_potential_newton_1_log_acc3_555,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,221,0,pinn_potential_newton_1_logscale_558,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,222,0,pinn_potential_newton_1_sum_560,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,223,0,pinn_potential_newton_1_resneg_563,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,224,0,pinn_potential_newton_1_res_565,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,225,0,pinn_potential_newton_1_inv_r_567,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,226,0,pinn_potential_newton_1_slopecorr_570,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,227,0,pinn_potential_newton_1_slope_573,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,228,0,pinn_potential_newton_1_inv_slope_575,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,229,0,pinn_potential_newton_1_correction_577,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,230,0,pinn_potential_newton_1_corrneg_580,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,231,0,pinn_potential_newton_1_update_582,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,232,0,pinn_potential_newton_2_scale_585,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,233,0,pinn_potential_newton_2_shift_588,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,234,0,pinn_potential_newton_2_log_sq_591,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,235,0,pinn_potential_newton_2_log_cu_593,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,236,0,pinn_potential_newton_2_log_qu_595,mul,0,vector,24.0,24.0,6.0
